311	2.5 3.5 1.0 3.0 3.0 0.5 2.5 1.0 4.0 1.5 1.5 3.0 0.5 4.0 0.5 3.0 3.0 0.5 0.5 1.0 3.0 2.0 2.5 4.5 3.0 3.5 4.0 3.0 
312	4.0 4.0 4.0 4.0 5.0 3.0 3.0 3.0 4.0 4.0 5.0 3.0 3.0 3.0 4.0 3.0 2.0 4.0 4.0 3.0 5.0 5.0 1.0 4.0 4.0 4.0 4.0 3.0 5.0 2.0 4.0 3.0 5.0 4.0 5.0 5.0 5.0 3.0 4.0 4.0 4.0 4.0 5.0 4.0 4.0 5.0 5.0 5.0 5.0 4.0 4.0 5.0 5.0 5.0 5.0 4.0 4.0 5.0 5.0 5.0 4.0 4.0 4.0 5.0 4.0 3.0 4.0 4.0 5.0 4.0 4.0 4.0 4.0 4.0 5.0 3.0 3.0 4.0 4.0 4.0 4.0 3.0 3.0 5.0 4.0 3.0 3.0 4.0 3.0 3.0 4.0 4.0 1.0 4.0 2.0 2.0 4.0 3.0 4.0 4.0 3.0 2.0 4.0 3.0 4.0 5.0 5.0 4.0 4.0 4.0 4.0 3.0 3.0 4.0 5.0 3.0 3.0 4.0 4.0 4.0 4.0 2.0 4.0 3.0 4.0 4.0 3.0 3.0 4.0 2.0 3.0 3.0 4.0 3.0 3.0 2.0 3.0 3.0 4.0 3.0 4.0 3.0 4.0 1.0 4.0 4.0 4.0 4.0 4.0 4.0 3.0 3.0 4.0 4.0 4.0 3.0 2.0 4.0 5.0 4.0 4.0 3.0 3.0 4.0 3.0 3.0 4.0 5.0 3.0 3.0 5.0 3.0 3.0 3.0 4.0 4.0 4.0 5.0 5.0 4.0 3.0 4.0 3.0 3.0 4.0 5.0 3.0 3.0 4.0 3.0 4.0 3.0 4.0 3.0 4.0 3.0 1.0 5.0 3.0 3.0 4.0 3.0 3.0 3.0 4.0 4.0 4.0 4.0 4.0 3.0 3.0 3.0 4.0 3.0 2.0 4.0 4.0 2.0 4.0 5.0 5.0 4.0 4.0 
313	3.0 4.0 4.0 4.0 4.0 5.0 5.0 4.0 1.0 5.0 3.0 3.0 3.0 1.0 4.0 4.0 5.0 4.0 3.0 4.0 5.0 4.0 3.0 4.0 4.0 2.0 2.0 1.0 5.0 2.0 3.0 4.0 2.0 3.0 3.0 3.0 3.0 5.0 5.0 5.0 5.0 4.0 5.0 1.0 1.0 2.0 4.0 5.0 3.0 5.0 5.0 5.0 3.0 3.0 2.0 3.0 5.0 3.0 4.0 4.0 4.0 3.0 5.0 4.0 3.0 1.0 5.0 2.0 1.0 3.0 5.0 2.0 4.0 3.0 5.0 5.0 5.0 4.0 3.0 1.0 5.0 4.0 5.0 3.0 1.0 4.0 5.0 5.0 5.0 3.0 4.0 5.0 4.0 4.0 2.0 5.0 5.0 3.0 5.0 3.0 4.0 4.0 3.0 4.0 4.0 4.0 3.0 4.0 2.0 4.0 2.0 4.0 3.0 2.0 4.0 3.0 4.0 5.0 3.0 2.0 5.0 3.0 4.0 4.0 4.0 4.0 5.0 4.0 5.0 4.0 4.0 3.0 5.0 4.0 4.0 4.0 1.0 4.0 4.0 4.0 3.0 1.0 5.0 2.0 3.0 5.0 2.0 4.0 2.0 3.0 3.0 5.0 3.0 3.0 2.0 4.0 4.0 3.0 3.0 1.0 1.0 5.0 4.0 3.0 5.0 4.0 2.0 3.0 1.0 1.0 4.0 1.0 2.0 2.0 1.0 3.0 3.0 2.0 5.0 5.0 5.0 5.0 2.0 5.0 2.0 3.0 4.0 5.0 3.0 1.0 3.0 3.0 2.0 4.0 4.0 2.0 2.0 1.0 2.0 3.0 4.0 5.0 1.0 2.0 3.0 4.0 5.0 5.0 3.0 3.0 4.0 5.0 4.0 5.0 4.0 2.0 3.0 3.0 2.0 3.0 3.0 3.0 5.0 2.0 3.0 2.0 2.0 3.0 4.0 3.0 1.0 3.0 1.0 4.0 5.0 4.0 4.0 4.0 3.0 3.0 4.0 4.0 5.0 4.0 4.0 3.0 4.0 5.0 2.0 4.0 3.0 5.0 4.0 3.0 4.0 5.0 3.0 3.0 1.0 1.0 1.0 1.0 1.0 3.0 5.0 4.0 5.0 3.0 5.0 4.0 4.0 3.0 2.0 2.0 1.0 5.0 5.0 4.0 5.0 5.0 4.0 5.0 5.0 2.0 3.0 5.0 3.0 5.0 2.0 4.0 2.0 3.0 5.0 5.0 1.0 5.0 2.0 2.0 3.0 4.0 1.0 4.0 2.0 3.0 2.0 5.0 4.0 4.0 3.0 3.0 3.0 4.0 4.0 4.0 3.0 3.0 3.0 4.0 3.0 4.0 3.0 2.0 5.0 5.0 4.0 2.0 5.0 5.0 5.0 4.0 4.0 1.0 5.0 4.0 4.0 4.0 1.0 1.0 5.0 4.0 
314	3.0 3.0 4.0 3.0 5.0 2.0 4.0 3.0 3.0 3.0 4.0 3.0 3.0 3.0 3.0 3.0 1.0 4.0 3.0 3.0 4.0 2.0 3.0 3.0 4.0 1.0 3.0 4.0 3.0 2.0 2.0 3.0 2.0 1.0 3.0 1.0 2.0 3.0 3.0 2.0 3.0 3.0 1.0 3.0 3.0 4.0 5.0 3.0 4.0 3.0 3.0 1.0 4.0 2.0 5.0 1.0 3.0 2.0 3.0 3.0 4.0 4.0 4.0 3.0 2.0 4.0 3.0 2.0 3.0 1.0 3.0 2.0 3.0 3.0 3.0 3.0 5.0 3.0 3.0 4.0 5.0 4.0 4.0 3.0 2.0 3.0 4.0 3.0 5.0 2.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 5.0 3.0 3.0 3.0 2.0 3.0 4.0 4.0 4.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 5.0 3.0 4.0 3.0 3.0 3.0 2.0 3.0 2.0 3.0 3.0 3.0 4.0 
315	4.0 4.0 4.0 5.0 3.0 3.0 3.0 4.0 4.0 3.0 3.0 5.0 5.0 4.0 4.0 4.0 3.0 3.0 4.0 3.0 3.0 4.0 3.0 3.0 3.0 3.0 2.0 2.0 3.0 2.0 3.0 3.0 2.0 
316	4.5 1.5 2.5 1.5 3.5 4.0 4.5 3.0 2.5 3.5 1.5 2.5 3.0 3.0 2.5 3.5 3.0 3.0 1.5 2.0 3.5 4.5 3.0 3.5 3.0 1.5 3.0 4.0 3.0 3.0 3.5 3.5 3.0 3.5 1.5 2.5 3.0 2.5 2.5 2.5 3.0 3.0 3.0 3.0 2.5 3.0 3.5 4.0 3.0 4.0 4.0 3.5 3.0 
317	5.0 5.0 4.0 5.0 5.0 3.0 5.0 5.0 3.0 4.0 4.0 2.0 4.0 5.0 5.0 4.0 5.0 4.0 3.0 4.0 5.0 5.0 5.0 5.0 5.0 4.0 5.0 3.0 4.0 3.0 5.0 4.0 5.0 3.0 3.0 5.0 5.0 3.0 3.0 5.0 2.0 4.0 3.0 5.0 3.0 4.0 5.0 2.0 5.0 3.0 5.0 5.0 4.0 5.0 4.0 3.0 2.0 5.0 5.0 2.0 4.0 4.0 3.0 3.0 3.0 3.0 3.0 4.0 4.0 4.0 5.0 3.0 4.0 5.0 4.0 4.0 3.0 3.0 5.0 5.0 3.0 3.0 3.0 3.0 5.0 3.0 5.0 2.0 3.0 4.0 3.0 4.0 5.0 4.0 5.0 4.0 3.0 5.0 4.0 5.0 2.0 5.0 5.0 4.0 3.0 3.0 4.0 2.0 3.0 4.0 2.0 5.0 2.0 4.0 3.0 4.0 4.0 5.0 2.0 4.0 4.0 4.0 3.0 4.0 3.0 5.0 5.0 4.0 3.0 2.0 3.0 3.0 2.0 5.0 5.0 2.0 4.0 4.0 2.0 2.0 3.0 3.0 3.0 4.0 3.0 2.0 4.0 4.0 5.0 3.0 4.0 3.0 2.0 4.0 4.0 3.0 4.0 4.0 3.0 3.0 3.0 4.0 4.0 5.0 4.0 3.0 4.0 5.0 3.0 4.0 3.0 3.0 4.0 2.0 4.0 2.0 5.0 5.0 4.0 3.0 4.0 2.0 3.0 2.0 4.0 3.0 2.0 3.0 4.0 
318	3.5 4.0 3.0 3.5 3.5 4.5 4.0 3.5 4.5 4.5 4.5 3.5 3.0 3.0 4.0 3.5 3.5 3.5 3.5 3.5 4.5 3.5 3.0 5.0 3.5 4.5 4.5 4.0 4.0 3.5 4.5 4.0 4.0 4.5 3.5 4.5 4.0 4.0 3.5 4.0 4.0 3.5 3.5 4.0 3.5 3.5 3.5 4.0 3.5 3.0 4.5 3.5 4.0 4.5 3.5 4.0 3.5 4.0 4.0 3.5 3.5 4.0 3.5 3.5 4.0 3.5 3.0 2.5 4.0 4.0 2.5 4.0 3.0 4.5 3.5 4.0 4.0 4.0 3.5 5.0 3.5 3.5 4.0 3.5 3.5 3.5 4.0 4.0 3.0 3.5 3.5 4.0 3.5 4.0 4.0 3.5 3.5 4.0 4.0 5.0 3.5 3.0 2.5 4.0 4.0 2.5 4.0 5.0 4.5 4.5 4.0 3.5 4.0 3.0 3.5 3.5 3.5 4.0 3.5 4.5 4.0 4.0 4.0 3.5 4.0 4.0 4.5 2.5 3.5 4.0 3.0 4.0 4.0 4.5 4.0 4.0 3.5 4.5 5.0 3.5 3.5 3.5 3.5 3.5 2.5 4.0 3.5 4.0 3.0 3.5 4.0 4.0 3.5 4.0 3.0 3.5 4.0 3.5 3.5 4.5 3.5 3.5 3.0 4.0 3.5 4.5 4.0 4.0 4.0 4.0 3.5 3.5 4.0 3.0 3.0 4.0 3.0 3.5 2.5 4.0 3.5 3.5 3.5 3.5 3.5 3.0 3.0 4.0 4.0 4.0 4.0 4.0 4.0 3.5 3.5 3.0 4.0 4.0 4.0 4.5 4.0 5.0 3.0 3.5 4.5 3.5 3.5 3.0 2.5 4.0 3.5 3.5 4.0 3.5 4.5 4.5 4.5 3.0 4.5 4.5 3.5 3.5 3.0 4.0 3.0 3.5 5.0 3.5 4.0 4.0 3.5 4.0 2.5 4.0 4.0 4.0 4.0 3.5 4.0 4.0 3.5 4.5 3.5 4.0 4.0 3.0 5.0 4.0 3.5 3.5 3.0 4.0 2.5 3.0 4.0 4.5 3.0 4.0 3.5 5.0 2.5 3.5 4.0 3.0 4.0 3.5 4.0 3.0 3.5 3.0 3.5 4.0 4.0 4.0 3.5 4.0 4.0 3.5 2.5 3.5 3.0 3.5 3.0 4.0 4.0 4.0 3.5 4.0 4.5 4.5 3.5 4.0 4.0 3.0 4.0 2.5 4.0 4.0 3.5 4.0 4.5 4.0 4.0 4.0 3.0 2.5 4.0 3.0 3.5 4.0 3.0 3.5 3.5 3.5 3.5 3.0 3.0 4.0 3.5 3.5 4.0 5.0 4.0 4.0 3.0 3.5 4.0 3.5 3.5 5.0 2.5 3.5 3.5 4.5 3.5 3.5 3.0 4.0 4.0 3.0 4.0 3.0 3.5 4.5 3.5 3.0 4.0 3.0 3.0 3.5 4.5 3.5 3.5 4.0 3.5 4.5 3.5 4.0 3.0 3.5 3.0 3.5 4.5 3.5 3.5 3.0 4.5 4.5 3.5 4.0 3.5 3.5 4.0 4.5 3.5 4.5 4.5 4.5 5.0 4.0 4.5 3.5 4.0 4.5 5.0 3.0 4.5 4.0 3.5 4.5 3.5 3.5 3.5 4.5 4.0 4.5 3.5 4.5 4.0 3.0 3.5 4.5 4.0 2.5 4.5 3.0 3.5 4.0 4.0 4.0 3.0 3.0 3.0 4.0 3.5 3.5 3.5 3.5 3.5 3.5 4.5 3.5 4.0 4.0 4.0 3.5 3.0 3.5 4.0 3.0 3.5 4.0 4.0 4.0 3.0 4.0 3.5 4.5 4.0 4.0 4.0 3.5 3.0 4.5 3.5 3.5 3.5 3.0 4.0 3.5 4.5 4.5 3.0 3.5 3.0 3.5 4.0 3.5 4.0 3.5 3.5 4.0 3.5 3.5 5.0 3.5 3.5 4.0 3.5 4.0 3.5 4.0 3.5 3.0 3.0 3.5 3.5 4.0 4.0 4.5 4.0 3.5 3.0 3.5 3.0 4.0 4.0 4.0 4.0 4.0 3.5 4.0 4.5 4.0 3.5 3.5 4.0 4.0 4.0 4.0 3.0 3.5 4.0 4.0 3.5 4.0 3.0 3.0 4.0 3.5 3.5 3.5 3.0 3.0 4.5 4.0 4.0 3.0 3.5 4.0 3.5 3.0 3.0 4.5 3.0 4.0 5.0 4.0 3.5 3.5 4.0 4.0 2.5 3.5 5.0 4.0 3.5 4.5 3.5 4.0 4.0 3.5 3.0 4.0 3.5 4.0 3.5 3.0 4.0 3.5 3.5 3.5 3.5 3.5 4.0 4.5 4.0 3.5 3.5 4.0 3.0 4.0 4.0 4.5 4.0 4.0 4.0 4.5 3.5 3.5 3.0 4.0 3.5 3.5 3.5 3.5 4.0 3.5 4.0 3.5 4.0 4.0 3.5 3.5 3.5 3.0 4.0 3.5 4.0 3.0 4.0 3.0 4.5 4.5 4.0 4.0 4.0 3.5 3.5 4.0 4.5 4.0 3.0 4.0 4.0 5.0 4.5 4.5 3.5 4.0 4.0 3.5 3.5 3.5 4.5 3.5 4.0 3.5 5.0 4.5 4.0 3.0 4.0 4.0 4.0 3.5 4.0 3.0 2.5 4.0 3.5 4.0 3.5 4.5 3.0 4.0 3.0 2.5 3.5 5.0 2.5 4.0 3.5 4.0 4.0 3.0 4.0 5.0 3.0 4.0 4.0 3.5 3.5 4.0 4.0 3.0 4.0 4.5 3.5 4.0 4.0 4.0 4.0 5.0 3.5 4.5 3.5 4.0 3.5 3.5 5.0 4.0 3.5 4.5 4.5 4.0 4.5 4.5 4.0 4.0 5.0 3.5 4.0 3.5 4.0 3.5 3.5 4.0 4.0 3.0 3.5 3.5 4.5 4.0 3.5 3.5 4.0 3.0 4.0 3.5 3.5 4.0 3.0 4.0 3.5 3.5 3.0 3.5 4.0 4.0 4.0 4.0 4.5 3.5 3.0 3.0 3.5 3.5 4.5 4.0 4.0 4.0 4.5 3.5 4.0 3.5 4.0 4.0 4.0 3.5 4.0 4.0 3.5 3.0 3.0 3.0 4.0 4.0 4.5 3.5 3.0 4.5 3.5 4.0 4.5 4.0 4.5 4.0 4.0 3.5 4.0 5.0 4.0 3.5 4.0 4.5 2.5 4.0 3.0 3.0 3.0 3.5 4.0 3.5 3.5 4.5 3.5 3.5 3.0 3.5 3.5 4.0 4.0 4.0 3.5 3.0 3.0 4.0 3.0 3.5 4.0 3.0 3.5 4.0 3.5 5.0 3.5 3.5 2.5 3.0 3.0 3.5 3.5 4.0 3.0 4.0 3.0 3.5 4.0 2.5 4.5 4.0 5.0 4.5 4.0 4.5 3.0 3.5 4.0 4.5 3.5 3.5 3.0 3.0 4.0 4.0 4.0 3.5 4.0 4.5 4.5 3.0 4.5 4.0 4.5 3.5 4.5 3.5 3.0 4.0 5.0 4.5 4.0 4.5 3.0 4.0 3.0 5.0 4.5 3.5 4.5 3.5 3.5 4.0 4.0 4.5 4.5 2.5 4.0 4.5 4.5 4.5 3.5 3.5 4.5 3.5 4.0 4.5 3.5 3.5 4.0 4.5 4.0 4.0 3.5 3.0 4.5 5.0 4.0 2.0 4.5 4.5 4.5 5.0 3.5 5.0 3.5 4.5 2.5 
319	4.5 5.0 4.5 4.0 5.0 5.0 5.0 4.0 5.0 4.5 5.0 4.0 5.0 5.0 4.0 3.5 4.0 4.0 5.0 5.0 4.5 5.0 4.0 4.5 4.0 5.0 3.5 5.0 4.5 3.5 3.5 4.5 3.5 4.5 4.5 
320	3.5 4.0 0.5 4.0 3.5 3.0 3.5 4.0 4.0 3.5 3.5 3.5 4.0 3.5 4.0 3.0 3.5 4.0 4.0 4.0 
321	5.0 3.0 3.0 3.0 3.0 4.0 4.0 4.0 5.0 3.0 4.0 3.0 3.0 4.0 3.0 4.0 3.0 3.0 4.0 3.0 4.0 3.0 3.0 4.0 4.0 5.0 3.0 3.0 3.0 4.0 3.0 5.0 4.0 4.0 3.0 3.0 5.0 3.0 3.0 4.0 3.0 4.0 4.0 3.0 3.0 3.0 3.0 3.0 4.0 4.0 3.0 3.0 3.0 4.0 4.0 5.0 
322	3.5 3.0 4.0 4.0 4.0 4.0 3.5 4.0 3.5 5.0 4.0 3.5 3.5 3.5 3.0 3.5 3.0 4.5 4.0 3.5 3.0 3.5 1.5 5.0 3.5 4.0 3.0 2.5 2.5 5.0 5.0 2.5 3.5 4.0 3.0 1.0 3.0 3.0 3.0 2.5 4.0 2.5 4.0 3.5 3.5 3.0 3.5 5.0 3.5 1.0 3.0 4.0 3.0 2.0 3.0 3.5 5.0 3.5 4.0 4.0 3.5 4.0 4.0 3.5 3.5 4.0 3.5 4.0 3.5 4.5 2.5 3.0 4.0 0.5 2.0 3.5 3.0 0.5 4.0 3.0 1.0 3.5 3.5 3.5 2.0 3.5 3.5 4.5 3.5 2.0 3.0 4.0 4.0 4.0 4.0 3.5 4.5 3.5 3.0 5.0 4.5 4.0 4.0 3.5 5.0 3.5 0.5 
323	3.5 4.0 3.5 2.5 3.0 3.5 2.5 2.5 3.5 3.5 4.5 3.0 2.5 3.0 2.0 3.5 3.5 2.0 3.0 4.0 1.5 3.0 3.0 2.5 3.0 4.0 4.5 2.5 3.5 1.5 2.0 4.0 2.5 2.5 5.0 3.0 3.5 3.5 3.0 3.5 3.5 3.5 4.0 3.0 3.0 2.5 2.5 2.5 3.0 3.5 3.0 4.0 3.5 4.0 3.5 3.5 3.5 4.5 4.0 5.0 4.0 3.0 3.0 4.0 4.0 4.5 2.5 3.0 2.0 2.5 4.0 2.5 3.5 3.0 3.0 3.0 3.0 2.5 2.5 2.5 2.5 2.0 3.5 1.5 3.0 1.5 2.0 2.5 4.0 4.5 3.5 3.0 1.5 4.0 4.0 3.5 4.5 4.0 
324	2.0 5.0 4.0 3.0 3.0 3.0 4.0 2.0 4.0 4.0 1.0 4.0 1.0 4.0 4.0 4.0 3.0 2.0 5.0 3.0 1.0 
325	4.0 2.0 3.0 4.0 4.0 4.0 4.0 4.0 2.0 5.0 4.0 5.0 3.0 5.0 3.0 4.0 4.0 5.0 4.0 3.0 5.0 4.0 2.0 5.0 3.0 4.0 3.0 2.0 3.0 2.0 2.0 2.0 3.0 4.0 4.0 3.0 5.0 4.0 3.0 5.0 2.0 4.0 1.0 3.0 4.0 4.0 5.0 5.0 4.0 4.0 5.0 5.0 4.0 3.0 4.0 5.0 3.0 3.0 4.0 5.0 2.0 4.0 3.0 5.0 4.0 4.0 5.0 5.0 5.0 4.0 4.0 5.0 4.0 3.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 3.0 4.0 4.0 4.0 5.0 2.0 3.0 3.0 5.0 4.0 4.0 3.0 2.0 4.0 4.0 3.0 2.0 4.0 2.0 4.0 4.0 3.0 4.0 3.0 3.0 4.0 5.0 4.0 4.0 4.0 2.0 4.0 4.0 1.0 3.0 4.0 3.0 4.0 3.0 3.0 4.0 4.0 3.0 3.0 2.0 4.0 4.0 5.0 3.0 3.0 5.0 4.0 3.0 4.0 5.0 3.0 3.0 4.0 4.0 3.0 3.0 4.0 3.0 3.0 4.0 2.0 4.0 4.0 3.0 4.0 4.0 2.0 3.0 4.0 4.0 2.0 4.0 4.0 3.0 4.0 4.0 3.0 4.0 5.0 3.0 4.0 4.0 4.0 1.0 3.0 3.0 4.0 3.0 2.0 1.0 3.0 5.0 4.0 4.0 3.0 4.0 4.0 4.0 4.0 4.0 5.0 4.0 3.0 2.0 3.0 3.0 4.0 4.0 4.0 3.0 5.0 5.0 4.0 3.0 4.0 2.0 3.0 3.0 2.0 2.0 4.0 4.0 4.0 4.0 2.0 3.0 4.0 3.0 2.0 4.0 3.0 4.0 3.0 3.0 4.0 4.0 4.0 4.0 3.0 3.0 3.0 4.0 4.0 3.0 1.0 2.0 4.0 4.0 3.0 2.0 2.0 2.0 4.0 4.0 3.0 3.0 2.0 5.0 3.0 3.0 5.0 4.0 4.0 3.0 4.0 2.0 4.0 4.0 3.0 4.0 5.0 4.0 2.0 4.0 4.0 4.0 3.0 4.0 3.0 2.0 4.0 3.0 4.0 4.0 
326	3.5 4.0 2.0 3.5 5.0 4.0 4.5 4.0 4.5 5.0 4.5 4.5 3.0 0.5 4.5 3.0 4.5 3.0 4.5 3.5 5.0 3.5 4.0 3.5 5.0 4.5 2.0 3.5 4.0 3.5 4.0 4.5 3.5 4.0 4.0 4.5 5.0 4.5 4.5 3.5 4.0 1.0 4.0 4.0 4.0 4.5 3.0 5.0 4.5 4.5 4.5 4.0 5.0 5.0 4.5 4.0 5.0 4.0 4.0 4.5 4.0 4.5 5.0 5.0 4.5 4.5 4.5 3.5 3.5 5.0 1.5 4.5 4.5 2.0 4.0 4.5 4.0 4.0 4.5 5.0 4.5 4.0 4.5 4.5 3.0 5.0 4.5 4.5 5.0 4.5 5.0 5.0 1.5 4.5 4.5 4.5 4.5 5.0 1.5 3.5 4.0 4.5 4.0 3.5 4.0 3.0 5.0 4.0 3.5 3.5 5.0 4.5 4.0 4.0 4.0 4.5 4.5 5.0 3.5 4.5 3.5 3.0 4.0 4.5 5.0 4.0 3.5 3.0 2.0 4.0 1.0 3.5 3.5 2.5 5.0 4.0 4.5 5.0 3.5 4.5 4.5 3.0 3.0 4.5 4.0 4.5 5.0 4.0 5.0 4.0 4.5 3.5 
327	4.5 5.0 4.5 5.0 4.5 5.0 3.5 3.5 3.5 5.0 4.0 4.0 4.0 3.5 4.5 4.0 4.0 5.0 5.0 3.5 3.0 4.5 3.5 3.5 3.5 3.5 5.0 2.0 3.5 2.0 2.5 5.0 4.0 5.0 5.0 5.0 4.0 5.0 4.5 5.0 5.0 5.0 5.0 5.0 4.5 3.5 1.0 3.5 
328	5.0 3.0 5.0 2.0 4.5 4.0 1.0 2.0 3.0 5.0 3.5 5.0 2.0 5.0 3.0 1.5 2.5 2.0 5.0 2.0 3.5 1.0 2.0 4.0 3.0 4.0 5.0 4.5 5.0 5.0 0.5 3.5 1.0 4.0 3.0 4.0 5.0 2.0 2.5 3.5 5.0 3.0 4.0 5.0 1.0 4.0 5.0 5.0 5.0 5.0 5.0 3.0 5.0 5.0 4.0 5.0 4.0 2.5 5.0 4.5 4.0 4.0 4.5 5.0 5.0 5.0 3.0 4.0 3.0 2.0 4.0 3.0 4.0 3.0 4.0 5.0 5.0 3.0 4.0 0.5 4.0 3.0 4.0 3.5 0.5 5.0 4.5 3.5 1.0 2.5 3.5 3.5 3.0 3.0 2.0 2.5 2.0 1.5 3.0 3.5 3.0 3.0 2.5 2.5 3.5 3.5 3.0 3.0 3.0 4.0 3.0 5.0 3.0 3.5 3.0 3.5 4.5 3.0 4.5 4.5 2.0 5.0 4.5 2.5 3.0 5.0 2.0 5.0 5.0 2.0 3.5 5.0 2.0 1.0 2.5 3.5 4.5 1.5 3.0 1.0 3.5 1.5 5.0 4.5 3.0 0.5 2.5 3.0 4.0 2.5 5.0 2.5 4.5 1.0 4.0 3.0 4.5 0.5 4.0 2.0 4.0 4.0 4.0 3.0 4.0 4.0 3.5 0.5 3.0 3.5 5.0 5.0 4.0 2.5 5.0 3.5 3.0 4.0 3.0 3.0 3.5 3.5 5.0 3.0 1.5 1.0 2.0 4.5 2.0 2.0 2.5 3.5 2.0 3.5 4.0 2.0 5.0 2.0 2.5 2.0 4.0 3.0 4.5 2.0 3.0 3.0 2.5 3.5 2.5 3.0 2.0 4.5 4.0 4.5 1.0 4.0 3.0 1.5 3.5 3.0 5.0 2.5 1.5 1.0 4.0 3.0 2.0 1.0 1.5 4.0 1.0 2.0 1.0 2.0 3.5 0.5 3.0 3.0 0.5 3.0 2.5 3.0 4.0 3.5 3.0 1.0 2.5 3.0 3.5 3.0 3.5 4.0 2.0 0.5 4.0 
329	2.0 2.0 2.0 3.0 4.5 2.0 0.5 0.5 4.0 2.0 0.5 2.0 5.0 2.0 5.0 5.0 0.5 5.0 4.0 0.5 5.0 4.0 5.0 
330	4.0 1.5 3.0 3.5 4.5 3.0 5.0 3.0 3.0 5.0 5.0 3.0 0.5 3.5 3.5 4.0 3.0 3.0 1.0 4.0 4.5 4.0 1.5 4.5 4.0 5.0 3.0 4.0 4.0 4.5 0.5 4.5 2.5 0.5 4.0 4.0 5.0 3.0 1.0 4.0 0.5 3.0 2.5 0.5 3.5 2.5 3.0 2.0 3.5 4.0 3.5 3.0 3.0 2.0 2.0 5.0 5.0 5.0 4.5 3.5 3.5 3.0 3.5 4.0 4.0 5.0 3.0 2.5 4.0 4.0 2.5 2.0 3.5 4.5 4.0 2.5 2.0 0.5 2.5 2.0 4.0 3.5 4.5 1.5 4.0 4.5 5.0 4.5 2.5 4.0 4.5 4.0 5.0 4.5 3.5 3.5 4.0 4.0 4.0 2.5 5.0 3.5 4.0 3.5 5.0 4.5 2.5 4.5 4.0 5.0 3.0 4.5 4.5 4.0 4.0 4.5 3.5 4.0 3.5 5.0 3.5 4.0 5.0 4.0 3.0 1.5 2.5 4.0 4.0 0.5 4.0 2.5 3.5 4.5 4.0 4.0 3.5 3.5 5.0 3.0 5.0 3.0 5.0 3.0 4.0 3.5 5.0 3.0 3.0 3.5 3.0 3.5 3.5 4.5 4.0 5.0 4.0 1.0 5.0 3.5 3.0 3.0 5.0 3.5 3.5 4.0 2.0 4.0 5.0 4.0 4.0 4.0 4.5 4.0 4.0 4.5 4.0 4.0 4.0 4.0 2.5 4.0 4.5 5.0 4.0 3.5 3.5 2.5 3.5 4.0 3.5 3.5 4.0 2.5 3.5 4.0 2.5 4.0 4.5 2.0 4.5 4.5 5.0 4.0 5.0 3.5 4.5 4.5 5.0 4.5 4.0 3.5 3.5 4.5 4.0 3.0 4.0 2.0 3.5 4.0 4.0 3.5 4.0 4.0 3.5 4.5 4.5 5.0 4.0 3.5 5.0 5.0 5.0 4.5 4.0 3.0 4.5 5.0 5.0 5.0 5.0 4.0 5.0 4.0 5.0 5.0 5.0 
331	3.0 2.0 5.0 4.0 5.0 5.0 5.0 5.0 5.0 4.5 5.0 3.5 4.0 4.0 4.0 5.0 4.5 2.0 2.0 4.0 3.0 2.5 3.0 4.5 5.0 3.0 5.0 1.0 3.0 2.0 3.0 4.0 4.0 3.0 1.5 2.0 1.5 2.0 3.0 3.0 4.0 4.0 4.5 4.5 2.0 4.0 3.0 4.0 2.5 4.5 4.5 5.0 1.0 3.0 2.0 4.0 0.5 2.5 3.0 2.0 5.0 3.0 3.5 4.0 4.0 4.0 4.5 3.0 4.0 2.0 3.0 2.0 3.5 1.5 2.5 3.5 4.0 3.5 3.0 2.0 4.5 5.0 4.0 4.0 3.5 4.0 1.5 2.0 3.0 4.0 2.5 3.0 4.0 4.0 3.0 2.0 3.0 3.0 3.5 2.5 4.0 2.5 5.0 5.0 5.0 4.5 3.5 4.0 4.0 4.0 2.5 3.0 3.0 3.0 3.0 4.0 5.0 5.0 4.0 5.0 4.0 3.0 5.0 5.0 5.0 3.0 4.0 5.0 3.0 3.0 4.0 4.0 3.5 3.0 4.0 4.0 3.0 4.0 5.0 3.0 4.0 5.0 5.0 4.0 4.0 3.5 5.0 5.0 3.0 4.0 3.5 3.5 4.0 5.0 5.0 5.0 3.0 5.0 4.0 3.5 5.0 5.0 4.0 2.5 4.0 4.0 4.0 4.0 
